"","site","wateryear","total_precip","mean_minT","mean_maxT","mean_meanT","mean_vpdmax","mean_vpdmin","mean_vpdmean","win_precip","win_minT","win_maxT","win_meanT","win_vpdmax","win_vpdmin","win_vpdmean","grow_precip","grow_minT","grow_maxT","grow_vpdmax","grow_vpdmin"
"204","Elkhorn",2013,338.328,8.14814814814815,19.2083333333333,13.6805555555556,10.3416666666667,0.524166666666667,5.43291666666667,239.014,3.55555555555555,15.2222222222222,9.40740740740741,8.47666666666667,0.553333333333333,4.515,268.224,4.8,16.6,9.208,0.504
"205","Elkhorn",2014,231.902,8.72685185185185,19.8703703703704,14.3009259259259,12.5008333333333,1.84333333333333,7.17208333333333,116.84,4.59259259259259,18.2037037037037,11.4074074074074,13.3766666666667,1.57666666666667,7.47666666666667,210.312,5.98888888888889,18.4777777777778,12.578,1.58
"206","Elkhorn",2015,403.86,9.88425925925926,20.7916666666667,15.337962962963,12.1675,1.1625,6.665,283.972,7.24074074074074,18.6481481481481,12.9444444444444,10.64,1.22333333333333,5.93166666666667,326.39,7.25555555555556,19.1888888888889,11.442,1.022
"207","Elkhorn",2016,610.616,8.9212962962963,19.5462962962963,14.2268518518519,10.5283333333333,0.683333333333333,5.60583333333333,323.596,5.90740740740741,16.7222222222222,11.3148148148148,8.83333333333333,0.573333333333333,4.70333333333333,514.35,6.77777777777778,17.6666666666667,9.456,0.59
"208","Elkhorn",2017,931.926,9.22685185185185,19.3194444444444,14.2685185185185,9.965,0.5775,5.27125,624.078,5.94444444444444,15.2592592592593,10.5925925925926,7.06666666666667,0.51,3.78833333333333,763.016,6.64444444444444,16.7111111111111,8.632,0.49
"209","Elkhorn",2018,345.948,8.51851851851852,19.6064814814815,14.0601851851852,11.1583333333333,0.696666666666667,5.9275,95.25,5,18.3518518518519,11.7037037037037,12.7166666666667,1.02666666666667,6.87166666666667,291.592,5.72222222222222,18.0666666666667,11.168,0.73
"210","Elkhorn",2019,649.224,9.14814814814815,19.4861111111111,14.3194444444444,10.4708333333333,0.545833333333333,5.50833333333333,369.062,5.62962962962963,15.6851851851852,10.6666666666667,7.85,0.423333333333333,4.13666666666667,483.362,6.62222222222222,16.6888888888889,8.548,0.44
"211","Jasper",1950,435.61,7.73456790123457,22.320987654321,15.0185185185185,17.8377777777778,0.925555555555556,9.38166666666667,302.768,3.25,13.3888888888889,8.30555555555556,6.755,0.445,3.6,417.068,4.33333333333333,16.5972222222222,10.405,0.595
"212","Jasper",1951,774.446,8.31481481481481,20.7777777777778,14.5509259259259,13.9091666666667,0.79,7.34958333333333,366.776,5.64814814814815,14.3148148148148,9.98148148148148,6.15333333333333,0.38,3.26666666666667,468.122,5.66666666666667,15.8888888888889,8.492,0.548
"213","Jasper",1952,971.296,7.82407407407407,20.6851851851852,14.2546296296296,14.8758333333333,0.774166666666667,7.825,631.952,4.53703703703704,13.0925925925926,8.7962962962963,6.24333333333333,0.54,3.39166666666667,823.976,5.07777777777778,14.9444444444444,8.34,0.614
"214","Jasper",1953,631.444,7.68981481481481,20.8796296296296,14.2777777777778,14.7841666666667,0.818333333333333,7.80125,391.414,5.61111111111111,14.962962962963,10.2777777777778,7.16,0.59,3.875,522.732,5.37777777777778,16.3333333333333,9.064,0.604
"215","Jasper",1954,513.588,7.59722222222222,21.8657407407407,14.7314814814815,16.6641666666667,0.838333333333333,8.75125,221.742,4.51851851851852,15.9259259259259,10.2222222222222,9.01333333333333,0.566666666666667,4.79,415.798,5.35555555555556,17.2333333333333,10.358,0.604
"216","Jasper",1955,520.446,6.28240740740741,21.5972222222222,13.9444444444444,17.3258333333333,0.7675,9.04666666666667,351.79,2.85185185185185,14.4444444444444,8.64814814814815,8.47333333333333,0.583333333333333,4.52833333333333,430.022,3.4,16.1,10.514,0.75
"217","Jasper",1956,927.1,7.40277777777778,21.5324074074074,14.4722222222222,16.1533333333333,0.63,8.39166666666667,777.748,5.27777777777778,14.2037037037037,9.72222222222222,6.59,0.496666666666667,3.54333333333333,831.088,5.15555555555556,16.2222222222222,9.348,0.516
"218","Jasper",1957,519.176,7.43981481481481,22.1481481481481,14.7962962962963,17.1491666666667,0.79,8.96958333333333,246.888,4.11111111111111,15.1666666666667,9.64814814814815,8.71666666666667,0.653333333333333,4.685,354.33,5.14444444444444,17.0111111111111,10.614,0.656
"219","Jasper",1958,1055.116,8.52777777777778,21.9259259259259,15.2314814814815,15.6366666666667,0.6075,8.12208333333333,566.674,5.72222222222222,16.3148148148148,11.0185185185185,8.24,0.42,4.33,950.976,5.77777777777778,17.0777777777778,9.612,0.424
"220","Jasper",1959,483.108,7.82407407407407,23.0416666666667,15.4259259259259,17.6883333333333,0.630833333333333,9.15958333333333,350.012,5.2962962962963,17.037037037037,11.1666666666667,9.97666666666667,0.61,5.29333333333333,373.634,5.72222222222222,19.0888888888889,12.548,0.602
"221","Jasper",1960,397.002,7.2962962962963,22.837962962963,15.0740740740741,18.2775,0.64,9.45875,304.038,4.01851851851852,15.9814814814815,10,9.66333333333333,0.66,5.16166666666667,384.302,5.02222222222222,17.7333333333333,11.402,0.65
"222","Jasper",1961,412.242,7.43518518518519,22.0555555555556,14.7407407407407,16.9791666666667,0.679166666666667,8.82916666666667,147.574,4.24074074074074,16,10.1296296296296,8.84666666666667,0.426666666666667,4.63666666666667,268.224,4.72222222222222,17.6111111111111,10.908,0.476
"223","Jasper",1962,565.912,6.72222222222222,21.3240740740741,14.0231481481481,16.4008333333333,0.6625,8.53166666666667,363.982,3.61111111111111,14.9814814814815,9.31481481481481,8.88333333333333,0.546666666666667,4.715,482.6,4.38888888888889,16.7444444444444,10.758,0.574
"224","Jasper",1963,836.93,7.36574074074074,20.9814814814815,14.1712962962963,14.5825,0.505833333333333,7.54416666666667,326.136,4.75925925925926,15.7037037037037,10.2222222222222,8.13,0.45,4.29,578.104,4.82222222222222,16.3222222222222,9.178,0.536
"225","Jasper",1964,435.356,6.68518518518519,20.7916666666667,13.7361111111111,15.6616666666667,0.836666666666667,8.24916666666667,161.544,2.61111111111111,15.0555555555556,8.83333333333333,9.43666666666667,0.66,5.04833333333333,226.06,3.34444444444444,16.5555555555556,11.304,0.76
"226","Jasper",1965,759.968,7.87037037037037,20.6064814814815,14.2361111111111,14.645,0.975,7.81,428.752,5.33333333333333,15.2962962962963,10.2962962962963,7.95333333333333,0.826666666666667,4.39,603.25,5.84444444444444,16.4444444444444,9.302,0.9
"227","Jasper",1966,501.65,7.18518518518519,21.8796296296296,14.5324074074074,17.355,0.818333333333333,9.08666666666667,292.1,2.75925925925926,14.2777777777778,8.51851851851852,8.26333333333333,0.733333333333333,4.49833333333333,324.866,4.17777777777778,16.9666666666667,11.308,0.866
"228","Jasper",1967,951.23,7.34259259259259,21.4861111111111,14.4166666666667,16.6883333333333,0.715833333333333,8.70208333333333,438.404,4.01851851851852,15.7037037037037,9.87037037037037,8.99,0.706666666666667,4.84833333333333,786.638,4.2,15.8,9.112,0.77
"229","Jasper",1968,506.984,7.71759259259259,22.6296296296296,15.1712962962963,18.03,0.905833333333333,9.46791666666667,318.516,4.44444444444444,15.6666666666667,10.0555555555556,8.87666666666667,0.69,4.78333333333333,445.516,4.95555555555556,17.8,11.59,0.788
"230","Jasper",1969,916.178,7.38888888888889,21.912037037037,14.6574074074074,16.9875,0.594166666666667,8.79083333333333,697.992,4.18518518518519,13.4814814814815,8.85185185185185,7.08333333333333,0.836666666666667,3.96,832.612,4.52222222222222,15.9777777777778,9.55,0.796
"231","Jasper",1970,596.646,7.62037037037037,22.8055555555556,15.2037037037037,18.4208333333333,0.914166666666667,9.6675,459.994,6.09259259259259,16.8703703703704,11.4814814814815,9.42,0.73,5.075,522.986,5.63333333333333,18.2,11.714,0.882
"232","Jasper",1971,669.29,7.31018518518519,21.625,14.4675925925926,16.9066666666667,0.83,8.86833333333333,311.404,4.14814814814815,14.9444444444444,9.53703703703704,8.42666666666667,0.74,4.58333333333333,432.562,4.44444444444445,16.4222222222222,10.196,0.83
"233","Jasper",1972,386.588,6.93055555555556,21.9861111111111,14.462962962963,17.5325,0.701666666666667,9.11708333333333,266.446,3.31481481481481,14.5,8.92592592592593,8.41333333333333,0.743333333333333,4.57833333333333,319.786,4.44444444444444,17.1777777777778,11.368,0.862
"234","Jasper",1973,983.996,7.24074074074074,22.1203703703704,14.6759259259259,18.0025,0.6125,9.3075,551.688,4.25925925925926,14.2592592592593,9.25925925925926,7.72333333333333,0.796666666666667,4.26,652.272,4.7,16.4888888888889,10.594,0.89
"235","Jasper",1974,859.282,6.60648148148148,22.4074074074074,14.5046296296296,18.1433333333333,0.443333333333333,9.29333333333333,318.008,2.92592592592593,15.1666666666667,9.01851851851852,8.80666666666667,0.513333333333333,4.66,584.962,3.92222222222222,17.0777777777778,10.976,0.594
"236","Jasper",1975,619.506,6.2962962962963,22.2222222222222,14.2546296296296,18.2858333333333,0.428333333333333,9.35708333333333,286.004,2.68518518518519,15.6666666666667,9.18518518518519,9.94333333333333,0.506666666666667,5.225,529.844,3.38888888888889,16.4555555555556,10.682,0.558
"237","Jasper",1976,297.18,5.80555555555556,22.8194444444444,14.3101851851852,19.6108333333333,0.374166666666667,9.9925,48.26,1.59259259259259,17.0925925925926,9.33333333333333,11.7566666666667,0.323333333333333,6.04,154.686,2.24444444444444,18.1333333333333,13.298,0.36
"238","Jasper",1977,305.054,6.18055555555556,23.1805555555556,14.6851851851852,19.5766666666667,0.200833333333333,9.88875,127.254,1.40740740740741,17.1666666666667,9.27777777777778,11.69,0.103333333333333,5.89666666666667,198.374,2.35555555555556,18.7111111111111,14.084,0.208
"239","Jasper",1978,950.976,7.72685185185185,23.2592592592593,15.4861111111111,18.9241666666667,0.398333333333333,9.66125,597.662,5.81481481481481,16.2962962962963,11.037037037037,8.13,0.216666666666667,4.17333333333333,853.186,6.35555555555556,17.5888888888889,9.488,0.41
"240","Jasper",1979,615.95,6.71296296296296,22.6157407407407,14.662037037037,19.0916666666667,0.554166666666667,9.82291666666667,408.178,1.7962962962963,14.2037037037037,8,8.61666666666667,0.376666666666667,4.49666666666667,538.734,3.46666666666667,16.3222222222222,10.232,0.486
"241","Jasper",1980,835.66,7.77314814814815,21.9583333333333,14.8518518518519,16.355,0.751666666666667,8.55333333333333,568.198,5.25925925925926,16.7222222222222,10.9814814814815,9.27,0.52,4.895,672.338,5.43333333333333,18.1666666666667,11.496,0.742
"242","Jasper",1981,483.108,7.30555555555556,23.6388888888889,15.4768518518519,20.1358333333333,0.828333333333333,10.4820833333333,311.912,4.40740740740741,17.4259259259259,10.9259259259259,10.86,0.603333333333333,5.73166666666667,466.09,4.87777777777778,18.5888888888889,12.432,0.722
"243","Jasper",1982,1170.94,7.16666666666667,21.7731481481481,14.462962962963,16.6325,0.681666666666667,8.65708333333333,516.382,3.27777777777778,15.7592592592593,9.5,8.96666666666667,0.333333333333333,4.65,868.934,4.05555555555556,16.6111111111111,10.1,0.458
"244","Jasper",1983,1385.57,7.4212962962963,22.2777777777778,14.8518518518519,18.18,0.8075,9.49375,651.51,3.85185185185185,15.4444444444444,9.64814814814815,8.44333333333333,0.546666666666667,4.495,1100.582,4.93333333333333,16.5888888888889,9.812,0.832
"245","Jasper",1984,625.094,7.35185185185185,23.9953703703704,15.6712962962963,20.5983333333333,0.725833333333333,10.6620833333333,287.782,4.2962962962963,16.2777777777778,10.2777777777778,8.48333333333333,0.533333333333333,4.50833333333333,362.458,4.47777777777778,18.3444444444444,11.734,0.696
"246","Jasper",1985,600.964,6.90277777777778,22.3287037037037,14.6157407407407,18.0291666666667,0.785,9.40708333333333,164.338,2.48148148148148,15.5925925925926,9.03703703703704,9.77333333333333,0.6,5.18666666666667,302.26,3.92222222222222,17.5555555555556,11.878,0.788
"247","Jasper",1986,899.668,6.96296296296296,22.6296296296296,14.7962962962963,17.5958333333333,0.4625,9.02916666666667,520.7,3.77777777777778,16.6296296296296,10.2037037037037,9.39666666666667,0.31,4.85333333333333,726.186,4.61111111111111,18.5,11.53,0.38
"248","Jasper",1987,385.826,6.74074074074074,23.4768518518519,15.1064814814815,20.3883333333333,0.861666666666667,10.625,272.034,2.2962962962963,16.3148148148148,9.31481481481482,10.92,0.423333333333333,5.67166666666667,377.952,3.82222222222222,18.5555555555556,13.878,0.718
"249","Jasper",1988,434.086,7.63888888888889,23.25,15.4444444444444,19.5008333333333,1.21083333333333,10.3558333333333,287.02,3.72222222222222,16.4814814814815,10.1296296296296,10.8533333333333,1.17,6.01166666666667,346.202,4.66666666666667,18.6888888888889,13.732,1.274
"250","Jasper",1989,470.662,7.01851851851852,22.4166666666667,14.7222222222222,18.3966666666667,0.813333333333333,9.605,209.804,2.22222222222222,14.4444444444444,8.33333333333333,9.53666666666667,0.983333333333333,5.26,372.11,3.96666666666667,17.1555555555556,12.09,0.856
"251","Jasper",1990,389.382,7.11111111111111,22.9259259259259,15.0185185185185,19.11,1.2275,10.16875,192.024,2.07407407407407,15.7962962962963,8.94444444444444,10.7233333333333,0.793333333333333,5.75833333333333,228.6,3.41111111111111,18.2,13.432,0.64
"252","Jasper",1991,471.17,7.29166666666667,21.1481481481481,14.2268518518519,15.8241666666667,1.12916666666667,8.47666666666667,139.954,3.11111111111111,15.5740740740741,9.35185185185185,10.5933333333333,1.08666666666667,5.84,440.436,4.13333333333333,16.0888888888889,10.686,0.99
"253","Jasper",1992,641.858,7.89351851851852,22.662037037037,15.2638888888889,16.6141666666667,0.860833333333333,8.7375,405.384,3.12962962962963,16.3148148148148,9.7037037037037,10.05,0.346666666666667,5.19833333333333,532.13,4.96666666666667,18.2888888888889,11.934,0.628
"254","Jasper",1993,863.6,8.03703703703704,22.0324074074074,15.037037037037,16.7641666666667,0.984166666666667,8.87416666666667,677.672,3.87037037037037,14.2777777777778,9.07407407407407,7.23333333333333,0.626666666666667,3.93,777.24,5.2,16.6555555555556,9.852,0.624
"255","Jasper",1994,470.408,7.11111111111111,22.8425925925926,14.9861111111111,18.9308333333333,0.724166666666667,9.8275,299.466,3.18518518518519,15.2037037037037,9.2037037037037,7.74,0.31,4.025,367.792,4.46666666666667,17.4555555555556,10.38,0.536
"256","Jasper",1995,999.236,7.67592592592593,22.3194444444444,14.9953703703704,18.1641666666667,0.5175,9.34083333333333,402.59,5.46296296296296,15.5740740740741,10.5185185185185,6.36666666666667,0.18,3.27333333333333,749.046,5.72222222222222,17.0444444444444,9.132,0.314
"257","Jasper",1996,787.908,8.02777777777778,24.6481481481481,16.3240740740741,21.5183333333333,0.62,11.0691666666667,604.774,5.94444444444444,17.1481481481481,11.5185185185185,9.01333333333333,0.196666666666667,4.605,738.632,6.21111111111111,19.2555555555556,12.488,0.392
"258","Jasper",1997,744.728,8.47222222222222,23.5972222222222,16.037037037037,18.5783333333333,0.680833333333333,9.62958333333333,554.736,5.38888888888889,16.6111111111111,11,9.22333333333333,0.46,4.84166666666667,583.184,5.54444444444445,19.3666666666667,13.164,0.392
"259","Jasper",1998,1209.802,8.58796296296296,21.6527777777778,15.1203703703704,14.6591666666667,0.469166666666667,7.56416666666667,790.702,5.48148148148148,15.3703703703704,10.4259259259259,6.93333333333333,0.193333333333333,3.56333333333333,925.068,5.84444444444444,17.1777777777778,9.448,0.212
"260","Jasper",1999,608.076,7.46759259259259,21.0046296296296,14.2314814814815,15.2408333333333,0.713333333333333,7.97708333333333,365.252,3.72222222222222,15.1111111111111,9.40740740740741,8.27,0.356666666666667,4.31333333333333,505.714,4.47777777777778,16.3555555555556,10.29,0.504
"261","Jasper",2000,644.398,8.54166666666667,22.5324074074074,15.5324074074074,16.6558333333333,0.75,8.70291666666667,462.534,4.96296296296296,16.2777777777778,10.6296296296296,8.51333333333333,0.273333333333333,4.39333333333333,563.626,5.77777777777778,18.0777777777778,11.154,0.502
"262","Jasper",2001,489.966,7.77777777777778,22.4768518518519,15.1296296296296,17.6258333333333,0.676666666666667,9.15125,289.052,4.53703703703704,15.9074074074074,10.2222222222222,9.39333333333333,0.536666666666667,4.965,391.414,5.13333333333333,17.1666666666667,10.39,0.484
"263","Jasper",2002,553.72,7.89351851851852,22.8796296296296,15.3842592592593,18.3008333333333,0.735833333333333,9.51833333333333,297.688,4.25925925925926,15.962962962963,10.0925925925926,8.17333333333333,0.236666666666667,4.205,388.112,5.02222222222222,17.8444444444444,11.018,0.408
"264","Jasper",2003,735.33,8.53703703703704,23.125,15.8194444444444,18.3341666666667,0.894166666666667,9.61416666666667,457.708,5.37037037037037,16.7777777777778,11.0555555555556,8.35333333333333,0.34,4.34666666666667,617.982,5.63333333333333,17.8,10.14,0.382
"265","Jasper",2004,464.058,8.82407407407407,23.0555555555556,15.9490740740741,18.5758333333333,0.955833333333333,9.76583333333333,382.524,5.64814814814815,15.1111111111111,10.3888888888889,7.26333333333333,0.356666666666667,3.81,410.21,6.52222222222222,18.8111111111111,13.008,0.626
"266","Jasper",2005,805.434,8.18981481481481,22.375,15.2824074074074,16.59,0.6875,8.63875,438.912,4.87037037037037,15.8333333333333,10.3333333333333,7.55333333333333,0.246666666666667,3.9,653.288,5.66666666666667,17.8666666666667,10.666,0.386
"267","Jasper",2006,831.596,8.42592592592593,22.587962962963,15.5046296296296,17.9258333333333,0.9875,9.45666666666667,417.83,4.90740740740741,17.6481481481481,11.2962962962963,11.8933333333333,0.543333333333333,6.21833333333333,787.4,5.42222222222222,17.1,10.828,0.534
"268","Jasper",2007,358.648,7.78703703703704,22.2037037037037,14.9953703703704,18.1008333333333,1.18333333333333,9.64208333333333,244.348,3.46296296296296,15.7592592592593,9.62962962962963,10.3766666666667,0.76,5.56833333333333,279.908,4.55555555555556,18.1444444444444,13.384,0.812
"269","Jasper",2008,457.962,7.89351851851852,21.8148148148148,14.8425925925926,18.3233333333333,1.56416666666667,9.94375,400.812,4.2037037037037,14.3518518518519,9.25925925925926,8.67333333333333,0.73,4.70166666666667,408.686,4.66666666666667,16.4,11.368,0.934
"270","Jasper",2009,512.826,8.55092592592593,22.6342592592593,15.5925925925926,18.9766666666667,1.41166666666667,10.1941666666667,313.944,4.68518518518519,15.7222222222222,10.2037037037037,10.0333333333333,0.94,5.48666666666667,404.114,5.24444444444445,17.4555555555556,12.332,1.012
"271","Jasper",2010,705.104,8.19444444444444,21.3194444444444,14.7685185185185,15.815,1.14083333333333,8.47791666666667,356.362,5.66666666666667,15.1851851851852,10.4444444444444,7.2,0.436666666666667,3.81833333333333,543.814,5.84444444444444,16.6666666666667,9.688,0.652
"272","Jasper",2011,756.158,8.41203703703704,20.5648148148148,14.4861111111111,14.6925,1.255,7.97375,393.446,5.53703703703704,15.0555555555556,10.2962962962963,8.57,1.03666666666667,4.80333333333333,597.408,5.96666666666667,16.0222222222222,9.38,0.972
"273","Jasper",2012,517.144,7.37962962962963,22.3101851851852,14.8425925925926,17.9691666666667,1.06833333333333,9.51875,131.318,2.81481481481482,17.6481481481481,10.2222222222222,12.9433333333333,0.75,6.84666666666667,432.562,4.1,18.3888888888889,13.582,0.76
"274","Jasper",2013,531.114,8.75,22.3009259259259,15.5324074074074,17.7025,1.30916666666667,9.50583333333333,315.468,4.2037037037037,14.9074074074074,9.55555555555556,8.94666666666667,0.863333333333333,4.905,368.3,5.48888888888889,17.5222222222222,11.918,0.988
"275","Jasper",2014,261.112,8.89351851851852,23.5555555555556,16.2083333333333,19.7466666666667,1.59,10.6683333333333,116.84,4.87037037037037,18.0925925925926,11.462962962963,13.4666666666667,1.56666666666667,7.51666666666667,228.854,6.03333333333333,19.5444444444444,14.808,1.414
"276","Jasper",2015,546.608,10.125,23.3333333333333,16.7175925925926,18.295,1.49916666666667,9.89708333333333,430.022,7.55555555555556,18.1111111111111,12.8333333333333,10.4333333333333,0.86,5.64666666666667,479.552,7.78888888888889,19.6888888888889,13.148,1.044
"277","Jasper",2016,656.082,9.47685185185185,22.2777777777778,15.8796296296296,16.5991666666667,1.305,8.95208333333333,359.156,6.48148148148148,16.2592592592593,11.3888888888889,9.03333333333333,0.8,4.91666666666667,595.63,7.35555555555556,17.8222222222222,10.676,0.922
"278","Jasper",2017,941.578,9.49537037037037,21.8981481481481,15.6851851851852,16.3841666666667,1.2775,8.83083333333333,636.778,5.61111111111111,14.462962962963,10.0185185185185,7.28333333333333,0.63,3.95666666666667,789.94,6.52222222222222,16.6333333333333,9.906,0.784
"279","Jasper",2018,459.232,8.97222222222222,22.3148148148148,15.6388888888889,17.3275,1.43666666666667,9.38208333333333,153.924,6.18518518518519,17.537037037037,11.8518518518519,12.0933333333333,1.62333333333333,6.85833333333333,356.616,6.45555555555556,18.1333333333333,12.468,1.32
"280","Jasper",2019,761.492,9.48611111111111,21.875,15.6805555555556,16.1366666666667,1.33,8.73333333333333,464.312,5.98148148148148,14.8148148148148,10.4074074074074,7.47333333333333,0.663333333333333,4.06833333333333,605.79,6.67777777777778,16.6555555555556,9.492,0.688
"281","McL Ann",1950,558.546,7.74691358024691,23.0123456790123,15.3765432098765,24.1611111111111,3.19,13.6755555555556,378.46,1.02777777777778,10.7222222222222,5.86111111111111,6.35,0.57,3.46,524.764,2.5,14.0555555555556,10.1275,1.0625
"282","McL Ann",1951,986.282,7.99074074074074,21.6527777777778,14.8101851851852,20.6733333333333,2.93083333333333,11.8020833333333,509.524,3.72222222222222,11.4259259259259,7.57407407407407,5.8,0.82,3.31,597.408,3.78888888888889,14.0333333333333,9.24,1.154
"283","McL Ann",1952,1171.448,7.07407407407408,20.5972222222222,13.837962962963,19.4208333333333,2.335,10.8779166666667,726.44,2.09259259259259,10.1851851851852,6.14814814814815,5.70666666666667,0.713333333333333,3.21,885.19,2.82222222222222,12.3777777777778,8.082,0.978
"284","McL Ann",1953,1027.938,7.49537037037037,20.962962962963,14.2268518518519,19.3516666666667,2.68,11.0158333333333,674.37,3.61111111111111,12.5,8.05555555555556,7.25666666666667,1.03666666666667,4.14666666666667,889.508,3.46666666666667,14.0444444444444,9.214,1.078
"285","McL Ann",1954,863.346,7.52314814814815,20.9166666666667,14.2314814814815,19.2566666666667,2.515,10.8858333333333,409.194,4.42592592592593,12.962962962963,8.72222222222222,8.10333333333333,1.61333333333333,4.85833333333333,645.922,4.53333333333333,14.2333333333333,9.53,1.52
"286","McL Ann",1955,610.362,5.33333333333333,20.7638888888889,13.0462962962963,20.4975,2.35333333333333,11.4254166666667,300.736,-0.25925925925926,10.5740740740741,5.16666666666667,6.73333333333333,0.653333333333333,3.69333333333333,424.18,0.0222222222222218,12.3555555555556,8.604,0.708
"287","McL Ann",1956,1333.754,6.13888888888889,20.9444444444444,13.5462962962963,19.5691666666667,1.89833333333333,10.73375,1126.49,1.61111111111111,10.4444444444444,6.05555555555556,5.42,0.47,2.945,1199.134,2.1,13.0666666666667,8.444,0.754
"288","McL Ann",1957,850.646,6.73611111111111,21.1527777777778,13.9490740740741,19.7258333333333,2.4225,11.0741666666667,370.332,0.75925925925926,11.8148148148148,6.27777777777778,7.40666666666667,0.84,4.12333333333333,535.686,2.33333333333333,13.5222222222222,8.842,1.022
"289","McL Ann",1958,1419.098,7.98148148148148,20.5231481481481,14.25,18.4291666666667,2.26416666666667,10.3466666666667,815.086,4,11.6851851851852,7.83333333333333,5.9,0.956666666666667,3.42833333333333,1188.72,3.84444444444444,12.6666666666667,7.332,0.962
"290","McL Ann",1959,694.436,7.81481481481481,22.7361111111111,15.2777777777778,22.4933333333333,2.91333333333333,12.7033333333333,550.164,3.53703703703704,13.2222222222222,8.38888888888889,8.09666666666667,1.13333333333333,4.615,603.25,4.43333333333333,15.9777777777778,11.59,1.584
"291","McL Ann",1960,720.09,7.81944444444444,22.1898148148148,15.0046296296296,22.7575,3.55666666666667,13.1570833333333,482.6,2.85185185185185,11.5740740740741,7.2037037037037,7.45333333333333,1.49666666666667,4.475,675.386,3.64444444444445,13.4888888888889,9.098,1.436
"292","McL Ann",1961,766.826,7.77777777777778,21.25,14.5185185185185,20.6808333333333,3.005,11.8429166666667,369.57,3.87037037037037,12.462962962963,8.16666666666667,7.52666666666667,1.51,4.51833333333333,559.816,3.83333333333333,13.8777777777778,9.168,1.41
"293","McL Ann",1962,815.34,6.74074074074074,21.0740740740741,13.9027777777778,20.5475,2.71833333333333,11.6329166666667,460.502,2.37037037037037,11.8148148148148,7.09259259259259,7.42333333333333,1.19666666666667,4.31,627.38,2.98888888888889,13.8444444444444,9.85,1.384
"294","McL Ann",1963,1122.426,7.44444444444444,20.6157407407407,14.0231481481481,18.37,2.28166666666667,10.3258333333333,435.102,4.22222222222222,13.5185185185185,8.87037037037037,7.83333333333333,1.33,4.58166666666667,798.068,3.33333333333333,13.2666666666667,7.868,1.02
"295","McL Ann",1964,591.058,6.91203703703704,21.1388888888889,14.0185185185185,20.4775,2.58583333333333,11.5316666666667,189.23,2.83333333333333,12.8518518518519,7.83333333333333,8.53666666666667,1.59,5.06333333333333,267.208,3.02222222222222,14.4,10.58,1.65
"296","McL Ann",1965,1130.046,7.03240740740741,20.5601851851852,13.787037037037,19.1241666666667,2.43833333333333,10.78125,681.482,3.2962962962963,11.9074074074074,7.59259259259259,6.71,1,3.855,846.328,3.76666666666667,13.2333333333333,8.058,1.028
"297","McL Ann",1966,799.338,7.31944444444444,21.4351851851852,14.3657407407407,21.8058333333333,3.13833333333333,12.4720833333333,458.978,1.09259259259259,10.0555555555556,5.57407407407407,6.29,1.02666666666667,3.65833333333333,526.034,2.98888888888889,13.2777777777778,9.794,1.65
"298","McL Ann",1967,1192.53,7.71759259259259,21.0555555555556,14.3842592592593,21.1,3.1525,12.12625,542.29,3.5,12.6481481481481,8.07407407407407,7.96666666666667,1.50666666666667,4.73666666666667,890.016,2.57777777777778,12.0555555555556,7.56,1.192
"299","McL Ann",1968,789.432,7.86574074074074,21.6527777777778,14.75,21.0508333333333,2.99083333333333,12.0208333333333,516.128,2.94444444444444,11.6481481481481,7.27777777777778,6.91333333333333,1.17,4.04166666666667,641.858,3.98888888888889,14.1333333333333,9.956,1.622
"300","McL Ann",1969,1226.566,6.125,19.8425925925926,12.9768518518519,19.7575,2.265,11.01125,957.834,-0.888888888888889,6.62962962962963,2.87037037037037,3.12,0.246666666666667,1.68333333333333,1075.944,0.744444444444444,10.1555555555556,6.246,0.582
"301","McL Ann",1970,1118.362,7.37962962962963,21.8009259259259,14.587962962963,21.6766666666667,2.85083333333333,12.26375,931.418,4.27777777777778,12.4814814814815,8.38888888888889,7.02,1.07333333333333,4.04666666666667,1011.936,3.92222222222222,14.0111111111111,9.322,1.37
"302","McL Ann",1971,971.55,6.15740740740741,20.5092592592593,13.3287037037037,19.9883333333333,2.3475,11.1679166666667,441.706,1.11111111111111,11.1666666666667,6.14814814814815,7.09,0.93,4.01,621.792,1.44444444444444,12.6222222222222,8.778,1.1
"303","McL Ann",1972,589.534,5.99074074074074,21.1759259259259,13.5833333333333,21.1866666666667,2.43083333333333,11.80875,361.696,0.203703703703703,10.4259259259259,5.2962962962963,6.51666666666667,0.783333333333333,3.65,455.422,1.83333333333333,13.2,9.298,1.216
"304","McL Ann",1973,1141.476,6.875,20.7175925925926,13.7916666666667,20.1691666666667,2.65416666666667,11.4116666666667,738.632,1.5,9.74074074074074,5.61111111111111,5.39,0.786666666666667,3.08833333333333,839.216,2.25555555555556,12.4333333333333,8.366,1.056
"305","McL Ann",1974,1272.54,6.60648148148148,20.5092592592593,13.5555555555556,19.7591666666667,2.515,11.1370833333333,486.41,1.12962962962963,10.3333333333333,5.72222222222222,5.86333333333333,0.706666666666667,3.285,808.99,2.2,12.0111111111111,7.264,0.828
"306","McL Ann",1975,924.814,6.28703703703704,20.6527777777778,13.4675925925926,19.8916666666667,2.57416666666667,11.2329166666667,517.652,1.11111111111111,11.3703703703704,6.24074074074074,6.91333333333333,0.803333333333333,3.85833333333333,839.978,1.6,11.9444444444444,7.582,0.952
