"","freq","treat","rep","year","species.name","intercepts","guild","site"
"908","3x clip","RE",3,2001,"Vulpia myuros",16,"EAG","UCSC"
"909","3x clip","SD",1,2001,"Lysimachia arvensis",3,"EAF","UCSC"
"910","3x clip","SD",1,2001,"Bare ground",6,"Bare","UCSC"
"911","3x clip","SD",1,2001,"Brachypodium distachyon",19,"EAG","UCSC"
"912","3x clip","SD",1,2001,"Erodium botrys",47,"EAF","UCSC"
"913","3x clip","SD",1,2001,"Erodium cicutarium",1,"EAF","UCSC"
"914","3x clip","SD",1,2001,"Geranium dissectum",1,"EAF","UCSC"
"915","3x clip","SD",1,2001,"Festuca perennis",4,"EAG","UCSC"
"916","3x clip","SD",1,2001,"Moss",2,"Moss","UCSC"
"917","3x clip","SD",1,2001,"Plantago lanceolata",14,"EPF","UCSC"
"918","3x clip","SD",1,2001,"Rumex acetosella",3,"EPF","UCSC"
"919","3x clip","SD",1,2001,"Thatch",3,"Thatch","UCSC"
"920","3x clip","SD",1,2001,"Vulpia myuros",4,"EAG","UCSC"
"921","3x clip","SD",2,2001,"Lysimachia arvensis",5,"EAF","UCSC"
"922","3x clip","SD",2,2001,"Bare ground",24,"Bare","UCSC"
"923","3x clip","SD",2,2001,"Brachypodium distachyon",19,"EAG","UCSC"
"924","3x clip","SD",2,2001,"Danthonia californica",5,"NPG","UCSC"
"925","3x clip","SD",2,2001,"Erodium botrys",33,"EAF","UCSC"
"926","3x clip","SD",2,2001,"Eschscholzia californica",8,"NPF","UCSC"
"927","3x clip","SD",2,2001,"Geranium dissectum",1,"EAF","UCSC"
"928","3x clip","SD",2,2001,"Festuca perennis",5,"EAG","UCSC"
"929","3x clip","SD",2,2001,"Plantago lanceolata",12,"EPF","UCSC"
"930","3x clip","SD",2,2001,"Trifolium subterraneum",1,"EAF","UCSC"
"931","3x clip","SD",2,2001,"Vulpia myuros",17,"EAG","UCSC"
"932","3x clip","SD",3,2001,"Lysimachia arvensis",3,"EAF","UCSC"
"933","3x clip","SD",3,2001,"Bare ground",12,"Bare","UCSC"
"934","3x clip","SD",3,2001,"Brachypodium distachyon",15,"EAG","UCSC"
"935","3x clip","SD",3,2001,"Erodium botrys",8,"EAF","UCSC"
"936","3x clip","SD",3,2001,"Erodium cicutarium",1,"EAF","UCSC"
"937","3x clip","SD",3,2001,"Geranium dissectum",2,"EAF","UCSC"
"938","3x clip","SD",3,2001,"Festuca perennis",1,"EAG","UCSC"
"939","3x clip","SD",3,2001,"Plantago lanceolata",52,"EPF","UCSC"
"940","3x clip","SD",3,2001,"Vulpia myuros",4,"EAG","UCSC"
"941","Control","no",1,2001,"Bare ground",1,"Bare","UCSC"
"942","Control","no",1,2001,"Brachypodium distachyon",49,"EAG","UCSC"
"943","Control","no",1,2001,"Bromus diandrus",3,"EAG","UCSC"
"944","Control","no",1,2001,"Erodium botrys",1,"EAF","UCSC"
"945","Control","no",1,2001,"Eschscholzia californica",25,"NPF","UCSC"
"946","Control","no",1,2001,"Geranium dissectum",3,"EAF","UCSC"
"947","Control","no",1,2001,"Festuca perennis",8,"EAG","UCSC"
"948","Control","no",1,2001,"Plantago lanceolata",33,"EPF","UCSC"
"949","Control","no",1,2001,"Rumex acetosella",1,"EPF","UCSC"
"950","Control","no",1,2001,"Thatch",5,"Thatch","UCSC"
"951","Control","no",1,2001,"Vulpia myuros",3,"EAG","UCSC"
"952","Control","no",2,2001,"Lysimachia arvensis",3,"EAF","UCSC"
"953","Control","no",2,2001,"Bare ground",2,"Bare","UCSC"
"954","Control","no",2,2001,"Brachypodium distachyon",35,"EAG","UCSC"
"955","Control","no",2,2001,"Bromus diandrus",2,"EAG","UCSC"
"956","Control","no",2,2001,"Erodium botrys",4,"EAF","UCSC"
"957","Control","no",2,2001,"Eschscholzia californica",2,"NPF","UCSC"
"958","Control","no",2,2001,"Geranium dissectum",3,"EAF","UCSC"
"959","Control","no",2,2001,"Plantago lanceolata",48,"EPF","UCSC"
"960","Control","no",2,2001,"Thatch",9,"Thatch","UCSC"
"961","Control","no",2,2001,"Vulpia myuros",7,"EAG","UCSC"
"962","Control","no",3,2001,"Bare ground",2,"Bare","UCSC"
"963","Control","no",3,2001,"Brachypodium distachyon",56,"EAG","UCSC"
"964","Control","no",3,2001,"Bromus diandrus",1,"EAG","UCSC"
"965","Control","no",3,2001,"Erodium botrys",38,"EAF","UCSC"
"966","Control","no",3,2001,"Eschscholzia californica",17,"NPF","UCSC"
"967","Control","no",3,2001,"Geranium dissectum",6,"EAF","UCSC"
"968","Control","no",3,2001,"Festuca perennis",24,"EAG","UCSC"
"969","Control","no",3,2001,"Plantago lanceolata",2,"EPF","UCSC"
"970","Control","no",3,2001,"Rumex acetosella",1,"EPF","UCSC"
"971","Control","no",3,2001,"Thatch",3,"Thatch","UCSC"
"972","Control","no",3,2001,"Vulpia myuros",13,"EAG","UCSC"
"973","Grazed","no",1,2001,"Lysimachia arvensis",2,"EAF","UCSC"
"974","Grazed","no",1,2001,"Bare ground",4,"Bare","UCSC"
"975","Grazed","no",1,2001,"Brachypodium distachyon",37,"EAG","UCSC"
"976","Grazed","no",1,2001,"Bromus diandrus",4,"EAG","UCSC"
"977","Grazed","no",1,2001,"Erodium botrys",18,"EAF","UCSC"
"978","Grazed","no",1,2001,"Erodium cicutarium",2,"EAF","UCSC"
"979","Grazed","no",1,2001,"Geranium dissectum",3,"EAF","UCSC"
"980","Grazed","no",1,2001,"Festuca perennis",8,"EAG","UCSC"
"981","Grazed","no",1,2001,"Plantago lanceolata",37,"EPF","UCSC"
"982","Grazed","no",1,2001,"Rumex acetosella",1,"EPF","UCSC"
"983","Grazed","no",1,2001,"Thatch",5,"Thatch","UCSC"
"984","Grazed","no",1,2001,"Vulpia myuros",28,"EAG","UCSC"
"985","Grazed","no",2,2001,"Bare ground",1,"Bare","UCSC"
"986","Grazed","no",2,2001,"Brachypodium distachyon",6,"EAG","UCSC"
"987","Grazed","no",2,2001,"Brassica species",21,"EAF","UCSC"
"988","Grazed","no",2,2001,"Bromus diandrus",7,"EAG","UCSC"
"989","Grazed","no",2,2001,"Dung",2,"Dung","UCSC"
"990","Grazed","no",2,2001,"Erodium botrys",6,"EAF","UCSC"
"991","Grazed","no",2,2001,"Eschscholzia californica",8,"NPF","UCSC"
"992","Grazed","no",2,2001,"Geranium dissectum",10,"EAF","UCSC"
"993","Grazed","no",2,2001,"Hypochaeris radicata",2,"EPF","UCSC"
"994","Grazed","no",2,2001,"Festuca perennis",46,"EAG","UCSC"
"995","Grazed","no",2,2001,"Plantago lanceolata",25,"EPF","UCSC"
"996","Grazed","no",2,2001,"Rumex acetosella",3,"EPF","UCSC"
"997","Grazed","no",2,2001,"Thatch",2,"Thatch","UCSC"
"998","Grazed","no",2,2001,"Vulpia myuros",44,"EAG","UCSC"
"999","Grazed","no",3,2001,"Lysimachia arvensis",4,"EAF","UCSC"
"1000","Grazed","no",3,2001,"Brachypodium distachyon",57,"EAG","UCSC"
"1001","Grazed","no",3,2001,"Brassica species",14,"EAF","UCSC"
"1002","Grazed","no",3,2001,"Bromus diandrus",1,"EAG","UCSC"
"1003","Grazed","no",3,2001,"Cirsium vulgare",4,"EPF","UCSC"
"1004","Grazed","no",3,2001,"Erodium botrys",11,"EAF","UCSC"
"1005","Grazed","no",3,2001,"Erodium cicutarium",2,"EAF","UCSC"
"1006","Grazed","no",3,2001,"Eschscholzia californica",16,"NPF","UCSC"
"1007","Grazed","no",3,2001,"Festuca perennis",33,"EAG","UCSC"
"1008","Grazed","no",3,2001,"Plantago lanceolata",12,"EPF","UCSC"
"1009","Grazed","no",3,2001,"Rumex acetosella",1,"EPF","UCSC"
"1010","Grazed","no",3,2001,"Thatch",3,"Thatch","UCSC"
"1011","Grazed","no",3,2001,"Vulpia myuros",32,"EAG","UCSC"
"1012","1x clip","LL",1,2002,"Lysimachia arvensis",3,"EAF","UCSC"
"1013","1x clip","LL",2,2002,"Lysimachia arvensis",2,"EAF","UCSC"
"1014","1x clip","LL",3,2002,"Lysimachia arvensis",2,"EAF","UCSC"
"1015","1x clip","RE",1,2002,"Lysimachia arvensis",2,"EAF","UCSC"
"1016","1x clip","RE",2,2002,"Lysimachia arvensis",1,"EAF","UCSC"
"1017","1x clip","RE",3,2002,"Lysimachia arvensis",6,"EAF","UCSC"
"1018","1x clip","SD",1,2002,"Lysimachia arvensis",4,"EAF","UCSC"
"1019","1x clip","SD",2,2002,"Lysimachia arvensis",6,"EAF","UCSC"
"1020","1x clip","SD",3,2002,"Lysimachia arvensis",3,"EAF","UCSC"
"1021","2x clip","LL",2,2002,"Lysimachia arvensis",2,"EAF","UCSC"
"1022","2x clip","RE",1,2002,"Lysimachia arvensis",3,"EAF","UCSC"
"1023","2x clip","RE",3,2002,"Lysimachia arvensis",3,"EAF","UCSC"
"1024","2x clip","SD",1,2002,"Lysimachia arvensis",3,"EAF","UCSC"
"1025","2x clip","SD",2,2002,"Lysimachia arvensis",3,"EAF","UCSC"
"1026","2x clip","SD",3,2002,"Lysimachia arvensis",1,"EAF","UCSC"
"1027","3x clip","LL",1,2002,"Lysimachia arvensis",9,"EAF","UCSC"
"1028","3x clip","LL",2,2002,"Lysimachia arvensis",2,"EAF","UCSC"
"1029","3x clip","RE",1,2002,"Lysimachia arvensis",15,"EAF","UCSC"
"1030","3x clip","RE",2,2002,"Lysimachia arvensis",7,"EAF","UCSC"
"1031","3x clip","RE",3,2002,"Lysimachia arvensis",2,"EAF","UCSC"
"1032","3x clip","SD",2,2002,"Lysimachia arvensis",7,"EAF","UCSC"
"1033","3x clip","SD",3,2002,"Lysimachia arvensis",2,"EAF","UCSC"
"1034","Control","no",1,2002,"Lysimachia arvensis",3,"EAF","UCSC"
"1035","Control","no",2,2002,"Lysimachia arvensis",2,"EAF","UCSC"
"1036","Grazed","no",1,2002,"Lysimachia arvensis",3,"EAF","UCSC"
"1037","Grazed","no",2,2002,"Lysimachia arvensis",1,"EAF","UCSC"
"1038","Grazed","no",3,2002,"Lysimachia arvensis",1,"EAF","UCSC"
"1039","1x clip","LL",1,2002,"Erodium botrys",30,"EAF","UCSC"
"1040","1x clip","LL",2,2002,"Erodium botrys",17,"EAF","UCSC"
"1041","1x clip","LL",3,2002,"Erodium botrys",41,"EAF","UCSC"
"1042","1x clip","RE",1,2002,"Erodium botrys",33,"EAF","UCSC"
"1043","1x clip","RE",2,2002,"Erodium botrys",30,"EAF","UCSC"
"1044","1x clip","RE",3,2002,"Erodium botrys",8,"EAF","UCSC"
"1045","1x clip","SD",1,2002,"Erodium botrys",40,"EAF","UCSC"
"1046","1x clip","SD",2,2002,"Erodium botrys",26,"EAF","UCSC"
"1047","1x clip","SD",3,2002,"Erodium botrys",19,"EAF","UCSC"
"1048","2x clip","LL",1,2002,"Erodium botrys",78,"EAF","UCSC"
"1049","2x clip","LL",2,2002,"Erodium botrys",22,"EAF","UCSC"
"1050","2x clip","LL",3,2002,"Erodium botrys",30,"EAF","UCSC"
"1051","2x clip","RE",1,2002,"Erodium botrys",34,"EAF","UCSC"
"1052","2x clip","RE",2,2002,"Erodium botrys",23,"EAF","UCSC"
"1053","2x clip","RE",3,2002,"Erodium botrys",30,"EAF","UCSC"
"1054","2x clip","SD",1,2002,"Erodium botrys",34,"EAF","UCSC"
"1055","2x clip","SD",2,2002,"Erodium botrys",43,"EAF","UCSC"
"1056","2x clip","SD",3,2002,"Erodium botrys",35,"EAF","UCSC"
"1057","3x clip","LL",1,2002,"Erodium botrys",22,"EAF","UCSC"
"1058","3x clip","LL",2,2002,"Erodium botrys",30,"EAF","UCSC"
"1059","3x clip","LL",3,2002,"Erodium botrys",38,"EAF","UCSC"
"1060","3x clip","RE",1,2002,"Erodium botrys",29,"EAF","UCSC"
"1061","3x clip","RE",2,2002,"Erodium botrys",24,"EAF","UCSC"
"1062","3x clip","RE",3,2002,"Erodium botrys",39,"EAF","UCSC"
"1063","3x clip","SD",1,2002,"Erodium botrys",41,"EAF","UCSC"
"1064","3x clip","SD",2,2002,"Erodium botrys",35,"EAF","UCSC"
"1065","3x clip","SD",3,2002,"Erodium botrys",10,"EAF","UCSC"
"1066","Control","no",1,2002,"Erodium botrys",15,"EAF","UCSC"
"1067","Control","no",2,2002,"Erodium botrys",14,"EAF","UCSC"
"1068","Control","no",3,2002,"Erodium botrys",43,"EAF","UCSC"
"1069","Grazed","no",1,2002,"Erodium botrys",22,"EAF","UCSC"
"1070","Grazed","no",2,2002,"Erodium botrys",18,"EAF","UCSC"
"1071","Grazed","no",3,2002,"Erodium botrys",9,"EAF","UCSC"
"1072","1x clip","LL",1,2002,"Erodium cicutarium",9,"EAF","UCSC"
"1073","1x clip","LL",2,2002,"Erodium cicutarium",7,"EAF","UCSC"
"1074","1x clip","LL",3,2002,"Erodium cicutarium",1,"EAF","UCSC"
"1075","1x clip","RE",1,2002,"Erodium cicutarium",4,"EAF","UCSC"
"1076","1x clip","RE",2,2002,"Erodium cicutarium",9,"EAF","UCSC"
"1077","1x clip","RE",3,2002,"Erodium cicutarium",8,"EAF","UCSC"
"1078","1x clip","SD",1,2002,"Erodium cicutarium",7,"EAF","UCSC"
"1079","1x clip","SD",2,2002,"Erodium cicutarium",9,"EAF","UCSC"
"1080","1x clip","SD",3,2002,"Erodium cicutarium",15,"EAF","UCSC"
"1081","2x clip","LL",1,2002,"Erodium cicutarium",2,"EAF","UCSC"
"1082","2x clip","LL",2,2002,"Erodium cicutarium",11,"EAF","UCSC"
"1083","2x clip","LL",3,2002,"Erodium cicutarium",4,"EAF","UCSC"
"1084","2x clip","RE",1,2002,"Erodium cicutarium",5,"EAF","UCSC"
"1085","2x clip","RE",2,2002,"Erodium cicutarium",15,"EAF","UCSC"
"1086","2x clip","RE",3,2002,"Erodium cicutarium",3,"EAF","UCSC"
"1087","2x clip","SD",1,2002,"Erodium cicutarium",3,"EAF","UCSC"
"1088","2x clip","SD",3,2002,"Erodium cicutarium",3,"EAF","UCSC"
"1089","3x clip","LL",1,2002,"Erodium cicutarium",30,"EAF","UCSC"
"1090","3x clip","LL",2,2002,"Erodium cicutarium",2,"EAF","UCSC"
"1091","3x clip","LL",3,2002,"Erodium cicutarium",7,"EAF","UCSC"
"1092","3x clip","RE",1,2002,"Erodium cicutarium",18,"EAF","UCSC"
"1093","3x clip","RE",2,2002,"Erodium cicutarium",15,"EAF","UCSC"
"1094","3x clip","RE",3,2002,"Erodium cicutarium",15,"EAF","UCSC"
"1095","3x clip","SD",1,2002,"Erodium cicutarium",7,"EAF","UCSC"
"1096","3x clip","SD",3,2002,"Erodium cicutarium",4,"EAF","UCSC"
"1097","Control","no",2,2002,"Erodium cicutarium",2,"EAF","UCSC"
"1098","Control","no",3,2002,"Erodium cicutarium",1,"EAF","UCSC"
"1099","Grazed","no",1,2002,"Erodium cicutarium",5,"EAF","UCSC"
"1100","Grazed","no",2,2002,"Erodium cicutarium",9,"EAF","UCSC"
"1101","Grazed","no",3,2002,"Erodium cicutarium",22,"EAF","UCSC"
"1102","2x clip","RE",2,2002,"Erodium moschatum",1,"EAF","UCSC"
"1103","2x clip","RE",3,2002,"Erodium moschatum",1,"EAF","UCSC"
"1104","Control","no",3,2002,"Erodium moschatum",3,"EAF","UCSC"
"1105","Grazed","no",2,2002,"Erodium moschatum",1,"EAF","UCSC"
"1106","1x clip","LL",2,2002,"Geranium dissectum",11,"EAF","UCSC"
"1107","1x clip","LL",3,2002,"Geranium dissectum",3,"EAF","UCSC"
"1108","1x clip","RE",2,2002,"Geranium dissectum",1,"EAF","UCSC"
"1109","1x clip","SD",1,2002,"Geranium dissectum",1,"EAF","UCSC"
"1110","1x clip","SD",3,2002,"Geranium dissectum",1,"EAF","UCSC"
"1111","2x clip","LL",1,2002,"Geranium dissectum",3,"EAF","UCSC"
"1112","2x clip","LL",2,2002,"Geranium dissectum",3,"EAF","UCSC"
"1113","2x clip","LL",3,2002,"Geranium dissectum",6,"EAF","UCSC"
"1114","2x clip","RE",2,2002,"Geranium dissectum",5,"EAF","UCSC"
"1115","2x clip","RE",3,2002,"Geranium dissectum",1,"EAF","UCSC"
"1116","2x clip","SD",3,2002,"Geranium dissectum",5,"EAF","UCSC"
"1117","3x clip","LL",1,2002,"Geranium dissectum",3,"EAF","UCSC"
"1118","3x clip","LL",3,2002,"Geranium dissectum",11,"EAF","UCSC"
"1119","3x clip","RE",2,2002,"Geranium dissectum",1,"EAF","UCSC"
"1120","3x clip","RE",3,2002,"Geranium dissectum",3,"EAF","UCSC"
"1121","3x clip","SD",1,2002,"Geranium dissectum",8,"EAF","UCSC"
"1122","3x clip","SD",2,2002,"Geranium dissectum",5,"EAF","UCSC"
"1123","3x clip","SD",3,2002,"Geranium dissectum",6,"EAF","UCSC"
"1124","Control","no",1,2002,"Geranium dissectum",11,"EAF","UCSC"
"1125","Control","no",2,2002,"Geranium dissectum",6,"EAF","UCSC"
"1126","Control","no",3,2002,"Geranium dissectum",6,"EAF","UCSC"
"1127","Grazed","no",1,2002,"Geranium dissectum",3,"EAF","UCSC"
"1128","Grazed","no",2,2002,"Geranium dissectum",16,"EAF","UCSC"
"1129","Grazed","no",3,2002,"Geranium dissectum",2,"EAF","UCSC"
"1130","1x clip","LL",1,2002,"Trifolium angustifolium",1,"EAF","UCSC"
"1131","1x clip","SD",3,2002,"Trifolium angustifolium",5,"EAF","UCSC"
"1132","2x clip","RE",2,2002,"Trifolium angustifolium",1,"EAF","UCSC"
"1133","3x clip","LL",1,2002,"Trifolium angustifolium",1,"EAF","UCSC"
"1134","3x clip","RE",2,2002,"Trifolium angustifolium",1,"EAF","UCSC"
"1135","Grazed","no",1,2002,"Trifolium angustifolium",3,"EAF","UCSC"
"1136","1x clip","RE",3,2002,"Trifolium dubium",1,"EAF","UCSC"
"1137","1x clip","RE",1,2002,"Trifolium subterraneum",2,"EAF","UCSC"
"1138","2x clip","SD",2,2002,"Cirsium vulgare",3,"EPF","UCSC"
"1139","1x clip","LL",2,2002,"Brassica species",2,"EAF","UCSC"
"1140","1x clip","SD",3,2002,"Brassica species",2,"EAF","UCSC"
"1141","2x clip","SD",1,2002,"Brassica species",2,"EAF","UCSC"
"1142","3x clip","SD",1,2002,"Brassica species",10,"EAF","UCSC"
"1143","Grazed","no",1,2002,"Brassica species",6,"EAF","UCSC"
"1144","Grazed","no",2,2002,"Brassica species",18,"EAF","UCSC"
"1145","Grazed","no",3,2002,"Brassica species",18,"EAF","UCSC"
"1146","Grazed","no",2,2002,"Hypochaeris radicata",2,"EPF","UCSC"
"1147","1x clip","LL",1,2002,"Plantago lanceolata",38,"EPF","UCSC"
"1148","1x clip","LL",2,2002,"Plantago lanceolata",4,"EPF","UCSC"
"1149","1x clip","RE",1,2002,"Plantago lanceolata",25,"EPF","UCSC"
"1150","1x clip","RE",2,2002,"Plantago lanceolata",2,"EPF","UCSC"
"1151","1x clip","RE",3,2002,"Plantago lanceolata",24,"EPF","UCSC"
"1152","1x clip","SD",1,2002,"Plantago lanceolata",26,"EPF","UCSC"
"1153","1x clip","SD",2,2002,"Plantago lanceolata",10,"EPF","UCSC"
"1154","1x clip","SD",3,2002,"Plantago lanceolata",27,"EPF","UCSC"
"1155","2x clip","LL",2,2002,"Plantago lanceolata",11,"EPF","UCSC"
"1156","2x clip","LL",3,2002,"Plantago lanceolata",14,"EPF","UCSC"
"1157","2x clip","RE",1,2002,"Plantago lanceolata",9,"EPF","UCSC"
"1158","2x clip","RE",2,2002,"Plantago lanceolata",9,"EPF","UCSC"
"1159","2x clip","RE",3,2002,"Plantago lanceolata",4,"EPF","UCSC"
"1160","2x clip","SD",1,2002,"Plantago lanceolata",17,"EPF","UCSC"
"1161","2x clip","SD",2,2002,"Plantago lanceolata",12,"EPF","UCSC"
"1162","2x clip","SD",3,2002,"Plantago lanceolata",34,"EPF","UCSC"
"1163","3x clip","LL",1,2002,"Plantago lanceolata",22,"EPF","UCSC"
"1164","3x clip","LL",2,2002,"Plantago lanceolata",36,"EPF","UCSC"
"1165","3x clip","LL",3,2002,"Plantago lanceolata",5,"EPF","UCSC"
"1166","3x clip","RE",1,2002,"Plantago lanceolata",2,"EPF","UCSC"
"1167","3x clip","RE",2,2002,"Plantago lanceolata",45,"EPF","UCSC"
"1168","3x clip","RE",3,2002,"Plantago lanceolata",11,"EPF","UCSC"
"1169","3x clip","SD",1,2002,"Plantago lanceolata",7,"EPF","UCSC"
"1170","3x clip","SD",2,2002,"Plantago lanceolata",5,"EPF","UCSC"
"1171","3x clip","SD",3,2002,"Plantago lanceolata",30,"EPF","UCSC"
"1172","Control","no",1,2002,"Plantago lanceolata",26,"EPF","UCSC"
"1173","Control","no",2,2002,"Plantago lanceolata",29,"EPF","UCSC"
"1174","Control","no",3,2002,"Plantago lanceolata",2,"EPF","UCSC"
"1175","Grazed","no",1,2002,"Plantago lanceolata",35,"EPF","UCSC"
"1176","Grazed","no",2,2002,"Plantago lanceolata",19,"EPF","UCSC"
"1177","Grazed","no",3,2002,"Plantago lanceolata",20,"EPF","UCSC"
"1178","1x clip","LL",2,2002,"Rumex acetosella",4,"EPF","UCSC"
"1179","1x clip","RE",2,2002,"Rumex acetosella",1,"EPF","UCSC"
"1180","1x clip","RE",3,2002,"Rumex acetosella",4,"EPF","UCSC"
"1181","1x clip","SD",2,2002,"Rumex acetosella",2,"EPF","UCSC"
"1182","1x clip","SD",3,2002,"Rumex acetosella",3,"EPF","UCSC"
"1183","2x clip","LL",2,2002,"Rumex acetosella",2,"EPF","UCSC"
"1184","2x clip","RE",1,2002,"Rumex acetosella",9,"EPF","UCSC"
"1185","2x clip","RE",2,2002,"Rumex acetosella",1,"EPF","UCSC"
"1186","2x clip","RE",3,2002,"Rumex acetosella",6,"EPF","UCSC"
"1187","3x clip","LL",1,2002,"Rumex acetosella",9,"EPF","UCSC"
"1188","3x clip","LL",3,2002,"Rumex acetosella",7,"EPF","UCSC"
"1189","3x clip","RE",3,2002,"Rumex acetosella",2,"EPF","UCSC"
"1190","3x clip","SD",1,2002,"Rumex acetosella",6,"EPF","UCSC"
"1191","Control","no",1,2002,"Rumex acetosella",2,"EPF","UCSC"
"1192","Control","no",3,2002,"Rumex acetosella",2,"EPF","UCSC"
"1193","Grazed","no",1,2002,"Rumex acetosella",3,"EPF","UCSC"
"1194","Grazed","no",2,2002,"Rumex acetosella",9,"EPF","UCSC"
"1195","1x clip","LL",1,2002,"Brachypodium distachyon",42,"EAG","UCSC"
"1196","1x clip","LL",2,2002,"Brachypodium distachyon",76,"EAG","UCSC"
"1197","1x clip","LL",3,2002,"Brachypodium distachyon",67,"EAG","UCSC"
"1198","1x clip","RE",1,2002,"Brachypodium distachyon",29,"EAG","UCSC"
"1199","1x clip","RE",2,2002,"Brachypodium distachyon",58,"EAG","UCSC"
"1200","1x clip","RE",3,2002,"Brachypodium distachyon",37,"EAG","UCSC"
"1201","1x clip","SD",1,2002,"Brachypodium distachyon",48,"EAG","UCSC"
"1202","1x clip","SD",2,2002,"Brachypodium distachyon",50,"EAG","UCSC"
"1203","1x clip","SD",3,2002,"Brachypodium distachyon",51,"EAG","UCSC"
"1204","2x clip","LL",1,2002,"Brachypodium distachyon",35,"EAG","UCSC"
"1205","2x clip","LL",2,2002,"Brachypodium distachyon",54,"EAG","UCSC"
"1206","2x clip","LL",3,2002,"Brachypodium distachyon",20,"EAG","UCSC"
"1207","2x clip","RE",1,2002,"Brachypodium distachyon",26,"EAG","UCSC"
"1208","2x clip","RE",2,2002,"Brachypodium distachyon",56,"EAG","UCSC"
"1209","2x clip","RE",3,2002,"Brachypodium distachyon",49,"EAG","UCSC"
"1210","2x clip","SD",1,2002,"Brachypodium distachyon",26,"EAG","UCSC"
"1211","2x clip","SD",2,2002,"Brachypodium distachyon",13,"EAG","UCSC"
"1212","2x clip","SD",3,2002,"Brachypodium distachyon",47,"EAG","UCSC"
"1213","3x clip","LL",1,2002,"Brachypodium distachyon",19,"EAG","UCSC"
"1214","3x clip","LL",2,2002,"Brachypodium distachyon",27,"EAG","UCSC"
"1215","3x clip","LL",3,2002,"Brachypodium distachyon",24,"EAG","UCSC"
"1216","3x clip","RE",1,2002,"Brachypodium distachyon",38,"EAG","UCSC"
"1217","3x clip","RE",2,2002,"Brachypodium distachyon",17,"EAG","UCSC"
"1218","3x clip","RE",3,2002,"Brachypodium distachyon",22,"EAG","UCSC"
"1219","3x clip","SD",1,2002,"Brachypodium distachyon",34,"EAG","UCSC"
"1220","3x clip","SD",2,2002,"Brachypodium distachyon",41,"EAG","UCSC"
"1221","3x clip","SD",3,2002,"Brachypodium distachyon",46,"EAG","UCSC"
"1222","Control","no",1,2002,"Brachypodium distachyon",41,"EAG","UCSC"
"1223","Control","no",2,2002,"Brachypodium distachyon",49,"EAG","UCSC"
"1224","Control","no",3,2002,"Brachypodium distachyon",45,"EAG","UCSC"
"1225","Grazed","no",1,2002,"Brachypodium distachyon",36,"EAG","UCSC"
"1226","Grazed","no",2,2002,"Brachypodium distachyon",36,"EAG","UCSC"
"1227","Grazed","no",3,2002,"Brachypodium distachyon",32,"EAG","UCSC"
"1228","Control","no",1,2002,"Briza maxima",1,"EAG","UCSC"
"1229","1x clip","LL",2,2002,"Bromus diandrus",1,"EAG","UCSC"
"1230","1x clip","SD",2,2002,"Bromus diandrus",3,"EAG","UCSC"
"1231","2x clip","LL",1,2002,"Bromus diandrus",3,"EAG","UCSC"
"1232","2x clip","LL",3,2002,"Bromus diandrus",6,"EAG","UCSC"
"1233","2x clip","SD",2,2002,"Bromus diandrus",5,"EAG","UCSC"
"1234","Control","no",2,2002,"Bromus diandrus",1,"EAG","UCSC"
"1235","Grazed","no",1,2002,"Bromus diandrus",1,"EAG","UCSC"
"1236","Grazed","no",3,2002,"Bromus diandrus",5,"EAG","UCSC"
"1237","1x clip","LL",2,2002,"Festuca perennis",3,"EAG","UCSC"
"1238","1x clip","LL",3,2002,"Festuca perennis",4,"EAG","UCSC"
"1239","1x clip","RE",1,2002,"Festuca perennis",1,"EAG","UCSC"
"1240","1x clip","SD",1,2002,"Festuca perennis",4,"EAG","UCSC"
"1241","1x clip","SD",2,2002,"Festuca perennis",9,"EAG","UCSC"
"1242","2x clip","LL",1,2002,"Festuca perennis",2,"EAG","UCSC"
"1243","2x clip","SD",2,2002,"Festuca perennis",6,"EAG","UCSC"
"1244","3x clip","SD",1,2002,"Festuca perennis",1,"EAG","UCSC"
"1245","Control","no",1,2002,"Festuca perennis",2,"EAG","UCSC"
"1246","Control","no",2,2002,"Festuca perennis",1,"EAG","UCSC"
"1247","Control","no",3,2002,"Festuca perennis",6,"EAG","UCSC"
"1248","Grazed","no",1,2002,"Festuca perennis",9,"EAG","UCSC"
"1249","Grazed","no",2,2002,"Festuca perennis",21,"EAG","UCSC"
"1250","Grazed","no",3,2002,"Festuca perennis",1,"EAG","UCSC"
"1251","1x clip","LL",1,2002,"Vulpia myuros",5,"EAG","UCSC"
"1252","1x clip","LL",2,2002,"Vulpia myuros",4,"EAG","UCSC"
"1253","1x clip","RE",3,2002,"Vulpia myuros",8,"EAG","UCSC"
"1254","1x clip","SD",1,2002,"Vulpia myuros",1,"EAG","UCSC"
"1255","1x clip","SD",2,2002,"Vulpia myuros",23,"EAG","UCSC"
"1256","1x clip","SD",3,2002,"Vulpia myuros",5,"EAG","UCSC"
"1257","2x clip","LL",1,2002,"Vulpia myuros",17,"EAG","UCSC"
"1258","2x clip","LL",2,2002,"Vulpia myuros",15,"EAG","UCSC"
"1259","2x clip","LL",3,2002,"Vulpia myuros",11,"EAG","UCSC"
"1260","2x clip","RE",1,2002,"Vulpia myuros",8,"EAG","UCSC"
"1261","2x clip","RE",2,2002,"Vulpia myuros",4,"EAG","UCSC"
